Name	x	y
Mariabell Armitage	-0.00815851241350174	-0.005920770578086376
Mariah	0.007889235392212868	-0.04081299901008606
Mariah qq	-0.030372032895684242	-0.0031730439513921738
Marika Yamagata	0.02197916805744171	-0.01498985756188631
Marilyn-N	-0.04151356592774391	-0.0043206047266721725
Marin Aoki	0.006786657962948084	-0.026145601645112038
Mario SMB1	-0.016815967857837677	0.01130005344748497
Mario SSB	-0.007643432356417179	0.03836707025766373
Mario ST	0.039516448974609375	-0.029497992247343063
Marisa	0.013143586926162243	-0.02658909372985363
Marisa EX	0.03110087849199772	-0.006340428255498409
Marisa Kirisame	0.038873374462127686	-0.018821530044078827
Marisa,k	-0.026398101821541786	-0.0004612306656781584
Marisa-G	-0.04369931295514107	0.019574064761400223
Marisa_K	-0.046795301139354706	-0.021270422264933586
Marona	-0.007896889001131058	-0.005610715132206678
Mars People	0.020842349156737328	-0.02055255137383938
Marth	-0.03468235209584236	0.023623010143637657
Mary Deiyon	0.010597783140838146	-0.010480301454663277
Mary-A	0.027754666283726692	-0.0014841697411611676
Mary-V	-0.03163092955946922	0.025063443928956985
Masamichi Oyama 0D	-0.004165821708738804	-0.023844409734010696
Masaru Takahara	0.01518205739557743	-0.03202486038208008
Masato Kanzaki	0.015511669218540192	-0.04816673323512077
Mash	0.010860653594136238	-0.04478773847222328
Mash Kyrielight	0.01048039086163044	-0.054544128477573395
Mask the Griffon	-0.010457298718392849	-0.005830212961882353
Masked Rider 1st	-0.02405552566051483	0.02802901528775692
Masked Rider 2nd	-0.035596705973148346	0.053053952753543854
Masked Rider 555	0.009192862547934055	-0.06364082545042038
Masked Rider Decade	0.022238561883568764	0.01669374108314514
Masked Rider Den-o	-0.0027000640984624624	0.011140693910419941
Masked Rider Kuuga	-0.01972397416830063	0.008355776779353619
Masked Rider Mach	-0.016779672354459763	0.07049120962619781
Masked Rider Shadow RX	0.03226359933614731	-0.037026356905698776
Masked Rider Shin	-0.026927243918180466	0.025977855548262596
Masked Rider W	-0.019239764660596848	-0.0042495387606322765
Masked Rider ZO	0.027508636936545372	0.016232382506132126
Master Barnes 0D	-0.009120946750044823	-0.029451608657836914
Master Hand SD	0.037271492183208466	-0.023416029289364815
Master Mecha Sonic	0.02151946723461151	-0.002175848698243499
Master Morrigan	0.009814097546041012	0.020166058093309402
Matam	0.030895430594682693	0.02609734795987606
Matou Kariya	0.026332080364227295	-0.017472732812166214
Matriarch Temourin	0.006769224070012569	-0.04484207555651665
Matunaga Yukari	0.026233216747641563	0.027435459196567535
Mature	-0.02641187608242035	0.010094395838677883
Mauru WW7	-0.03651018068194389	0.02169729582965374
Mawile	-0.035104237496852875	0.02823345735669136
Maxim Kischine Rai	0.028478434309363365	-0.03399226441979408
Maxima	-0.03411738574504852	-0.024809300899505615
Maxima '00	-0.006269152741879225	-0.0005462176632136106
Maxima AS	0.032969217747449875	-0.010774330236017704
Maxima XIII	0.02989528328180313	-0.01937410607933998
Maxima_A	0.01351748313754797	-0.05057911202311516
May	0.015580347739160061	0.010458976961672306
May HNK	-0.01053282618522644	-0.00807917956262827
May Lee EX	-0.03593037277460098	0.03634895756840706
May Star	-0.004816572181880474	0.024858416989445686
Maylee	-0.04170161113142967	0.03624502196907997
Mayu Shiina	-0.03698582202196121	0.007001875434070826
MB-01	-0.010782398283481598	0.006589783821254969
MC Hisui	-0.0033934758976101875	-0.039498914033174515
MC Mei-jiang	-0.008732433430850506	-0.011345148086547852
MC-Jade Type-K	-0.023058965802192688	0.010073262266814709
McGill	0.02024439163506031	-0.015694310888648033
Mech Hisui SLN	-0.05524267628788948	0.02208453230559826
Mech Rugal	0.02348712645471096	-0.04007714241743088
Mech Zangief	-0.017133664339780807	0.04699406400322914
Mecha-Gorilla	0.006093350239098072	0.018739303573966026
Mechazawa	0.01041971892118454	-0.045234158635139465
Medama Oyaji	0.014106147922575474	0.0075485557317733765
Medicine Melancholy	-0.0022600607480853796	-0.04856674745678902
Medusa PCE	-0.005289793945848942	-0.003808879293501377
Meep140 S-Type	0.009144220501184464	0.01994234323501587
Mega Mai Zero	0.003982799127697945	0.03261621296405792
Megafurashi	0.04419165849685669	-0.033658552914857864
Megalon_A	0.016761722043156624	-0.037850745022296906
Megaman EXE	-0.054021548479795456	0.012440434657037258
Megaman PLUS	-0.04414574056863785	-0.007608289830386639
Megu Asuhara	-0.0737266093492508	-0.005719628185033798
Megumi Shinigami	-0.016091641038656235	-0.009713494218885899
Megumi Togawa A	0.021249590441584587	-0.02463831566274166
Meiya	-0.04324549064040184	0.0034656680654734373
Meiya Striker	-0.023225048556923866	-6.266580749070272e-05
Meld	0.016848307102918625	-0.023535508662462234
Meme Man	-0.017291588708758354	-0.03749961778521538
Menad	-0.04174227640032768	0.009775729849934578
Mercenary Tao DBAA	0.059045858681201935	0.01813478395342827
Merkava	0.00412804214283824	-0.011095165275037289
Meta Jade	0.01136600598692894	-0.028399350121617317
Meta Knight	-0.04785401374101639	-0.02946903556585312
Meta Knight SSB	0.013402368873357773	-0.05614186450839043
Metal Gear	-0.028959795832633972	-0.027716895565390587
Metalman	-0.01313911285251379	-0.029097963124513626
Meteor	-0.007714677136391401	-0.022388817742466927
Mevella	0.020530251786112785	-0.028983544558286667
Mewtwo EX	-0.007612433284521103	0.0005146405310370028
MG-FV Madotsuki	-0.011879375204443932	-0.008188271895051003
MG-Sephiroth	-0.03838008642196655	0.04159719869494438
Mia Touma	0.030245058238506317	-0.033709313720464706
Mian Hua Tang	-0.003186881309375167	-0.03605981543660164
Michael Max	-0.06463147699832916	0.002400947967544198
Michael Sobut	-0.009665323421359062	-0.02962193824350834
Michaelangelo TF	-0.03219247981905937	-0.05607818067073822
Michelangelo 0D	-0.0016792003298178315	-0.032666727900505066
Michelangelo-T	-0.015501145273447037	-0.023082926869392395
Michelle Heart	-0.005484734196215868	0.007614636793732643
Michelle Heart EX	0.050978969782590866	-0.022641634568572044
Midler	0.02937208116054535	-0.060148075222969055
Miduki	-0.027747532352805138	-0.012904512695968151
Mika Uraki	-0.002163974102586508	0.004305534530431032
Mike 'Macho' Haggar 0D	0.02220972813665867	-0.008884287439286709
Mike Haggar	0.010538100264966488	0.025889122858643532
Mike Haggar Re-Elected	-0.030428458005189896	0.05911156162619591
Mike Tyson IWBTG	0.002438843483105302	-0.030478011816740036
Miki Sayaka	-0.02001033164560795	0.00451359897851944
Mikiko Mikihara	-0.01996862329542637	-0.017632383853197098
Miko	-0.03274664655327797	0.021546969190239906
Miko SD	0.015307518653571606	-0.03121260181069374
Mikudayo-	0.035324420779943466	-0.0020741403568536043
Milan Flare	-0.01736995205283165	0.0010279094567522407
Millarca	-0.003269470762461424	0.012211155146360397
Millarca-H	-0.035013169050216675	0.012339441105723381
Millia Rage Mix	-0.02726038172841072	-0.012569816783070564
Mima	0.03836418688297272	0.01802442967891693
Mimi the Mimic	-0.05533215031027794	0.015384344384074211
Mimizuku Teacher	-0.03948095440864563	0.01108821202069521
Mina	0.035085685551166534	-0.012397194281220436
Mina KOF	0.014191663824021816	-0.04819908365607262
Minagi Tohno	-0.0030051758512854576	0.014158288016915321
Mini Archer	-0.0019514248706400394	0.006646599620580673
Mini Lancer	-0.007765460293740034	-0.0012337035732343793
Minmin	-0.005542951636016369	-0.06829792261123657
Minori Amanohara	-0.0318443663418293	0.014306734316051006
Minoriko Aki	0.0071809194050729275	-0.059809401631355286
Mintechi	-0.0006077660364098847	0.005803007632493973
Minun	0.025029079988598824	-0.024182718247175217
Mio	-0.024266831576824188	0.0434606671333313
Mio Kouzuki	-0.057757019996643066	-0.0023005560506135225
Mion	-0.051356855779886246	-0.009729987010359764
Mira	-0.02655470184981823	0.004922816064208746
Mirage	0.036452218890190125	0.007657450623810291
Mirror Cube Square	-0.02476148121058941	-0.027632365003228188
Misaka Mikoto	-0.014484546147286892	0.020269829779863358
Misaki Kawana	-0.02214641124010086	0.03784603625535965
Misamu	-0.004466654267162085	-0.019388997927308083
Mishio SS	-0.04192200303077698	-0.01253512129187584
Miss Jack Joker	0.014358392916619778	-0.020674506202340126
Missing IQ Gomes 0D	-0.05063727870583534	-0.01917538233101368
Missing No.	-0.007640207186341286	-0.020325809717178345
Missing Number	0.010120871476829052	-0.0077584427781403065
Mist	-0.02389318123459816	-0.017560845240950584
Mister X	-0.0010044672526419163	-0.02039237879216671
Misuzu	0.007112713530659676	-0.04889121651649475
Misuzu Kamio	-0.02640337310731411	-0.031237861141562462
Mito Mashiro	0.009021258912980556	0.006558312568813562
Miu Kurosaki EX	-0.011679519899189472	0.02121175080537796
Miyako Arima AC	-0.016872599720954895	-0.005962735507637262
Miyako GM	0.013338050805032253	0.016993576660752296
Miyako Yoshika	-0.06078346446156502	0.005422866437584162
Miyako(COH)	-0.04419699311256409	0.013159587047994137
Miyazato Erika	0.010623537003993988	-0.0014843064127489924
Miyoshi Karin	0.024663634598255157	-0.03986034914851189
Miyuki FF	-0.042879316955804825	0.01623133383691311
Miyuki Matsuda	-0.014509015716612339	-0.0362246111035347
Miyuki_K	0.013273811899125576	-0.05973467603325844
Mizore KOFM	0.008516526781022549	0.008623660542070866
Mizuchi KOF02UM	-0.010064767673611641	0.008037962019443512
Mizuhashi Parsee	0.01537475734949112	-0.044186070561409
Mizuka	-0.04974300414323807	0.024415219202637672
Mizuki	-0.0024711352307349443	-0.00944013986736536
Mizuki Hayakawa Y	-0.0013476788299158216	-0.024619199335575104
Mizuki Takase_D	0.025410979986190796	-0.000756989058572799
MK3 Sub-Zero	-0.06116054952144623	-0.06076555699110031
MM Rock	0.008565949276089668	-0.03696871176362038
MM Tenko	0.0014085826696828008	0.008536575362086296
Moa	0.00604322599247098	0.014649998396635056
Moe Yumezora	0.011198523454368114	0.007235207129269838
Mokoi	-0.005606724414974451	-0.024245858192443848
Mokou	-0.00875874049961567	0.009030231274664402
Mokou_K	-0.02086797170341015	-0.02294991724193096
Moldy Snail	0.024610359221696854	-0.017987102270126343
Momasusta X	-0.006720239296555519	0.04837092012166977
Momimomi	-0.03665350750088692	-0.03047618456184864
Momo	0.010784592479467392	-0.01283145323395729
Momo-Kirby	-0.048220790922641754	0.04115425422787666
Momo-Len	-0.002341833198443055	-0.014678265899419785
Momoko	-0.02764284424483776	-0.020198728889226913
Momoko Aoyama A	0.016391564160585403	-0.05594503879547119
Mongul	-0.009949684143066406	0.009051864966750145
Mono Freaks	-0.01945217326283455	0.023027928546071053
Monokuma	-0.05739811062812805	-0.02927783504128456
Moraler	-0.026735913008451462	-0.03987312316894531
Morgan CSX	0.007692595943808556	-0.0032196640968322754
Morgana	-0.011887556873261929	-0.0009595105657353997
Moriya	0.01937616802752018	-0.024940844625234604
Moriya BBB	-0.021690409630537033	0.0012554216664284468
Moriya Minakata	0.00012045407493133098	-0.003775143763050437
Moriya Yae -N-	0.0023479689843952656	0.017922062426805496
Morrigan	-0.01814861223101616	0.02244841679930687
Morrigan Aensland	0.0482780784368515	-0.03818695619702339
Mr Heart and Ms Heart	0.006191848777234554	0.015699254348874092
Mr. Bater	-0.05495569482445717	-0.030531706288456917
Mr. Big 98	-0.012613071128726006	0.015536896884441376
Mr. Big AOF	0.005279347766190767	-0.010318337008357048
Mr. Big SS	0.035312771797180176	-0.008529371581971645
Mr. Big XI	-0.020151782780885696	-0.00894026830792427
Mr. Ganon	-0.03148805722594261	-0.0001247787004103884
Mr. Karate 2nd	0.04931287467479706	-0.025774573907256126
Mr. Karate 2nd SS	-0.04464951530098915	0.0019704122096300125
Mr. Karate SS	-0.0032572937197983265	-0.04489894583821297
Mr. Karate TSG	-0.02059077098965645	-0.03247355297207832
Mr. Karate XIII	-0.03674641624093056	-0.008476896211504936
Mr. Satan	-0.015042806975543499	0.02346791699528694
Mr. Shitan	-0.015428933314979076	-0.01696341298520565
Mr. X	0.017758363857865334	0.0016486110398545861
Ms. Mint	-0.04491140693426132	0.0355619452893734
Ms. Valliere	-0.022375160828232765	0.021402869373559952
MtGuile	0.006286433432251215	0.01230127364397049
Mugetsu	-0.018003512173891068	0.028258047997951508
Mugetu	-0.004040990024805069	0.010353493504226208
Muhi	0.05736561492085457	-0.014259438961744308
Mukai	0.007517602760344744	-0.015200925059616566
Mukai ROTD	0.020303189754486084	-0.03129709139466286
Mukai ST	-0.005984648130834103	-0.010600714944303036
Mukuro	-0.01101446058601141	-0.03327116370201111
Mulan	0.02696225978434086	0.015056291595101357
Mumei	-0.015395520254969597	-0.008657424710690975
Muragumo Genshi	-0.04373805969953537	-0.041382428258657455
Murakumo	-0.013157636858522892	-0.044495366513729095
Murakumo ABK	0.029767965897917747	-0.05069265514612198
Murakumo EN1	0.01915801502764225	-0.05492487922310829
Murasa_K	0.0041254740208387375	0.004800485447049141
Musashi Akatsuki	0.016597678884863853	0.032790713012218475
Musclebomber Zangief	0.015089042484760284	-0.012664519250392914
MVC Ayaka	-0.03642489016056061	-0.03869114816188812
MVC Catherine	0.00826244242489338	-0.007527447771281004
MVC Ciel	-0.010682949796319008	-0.0052333856001496315
MVC Cody	-0.053233060985803604	-0.04699774831533432
MVC Cream	0.0002492029161658138	0.02131771855056286
MVC Deathstroke	-0.00900203175842762	-0.03315239027142525
MVC Grifter	-0.00972680188715458	0.017656594514846802
MVC Hakumen	-0.01938534528017044	-0.026017416268587112
MVC Hsien-ko	-0.04274919256567955	-0.014923115260899067
MVC Juni	-0.01875613071024418	0.02148585021495819
MVC Kanna	-0.03036731667816639	-0.03540131449699402
MVC Ken	-0.010124525986611843	-0.011050555855035782
MVC Kenji	-0.024036696180701256	0.0017673559486865997
MVC Konoha	0.013209866359829903	0.033117182552814484
MVC Morrigan	-0.052526507526636124	-0.01176762580871582
MVC Nanase	0.02672005258500576	-0.022067738696932793
MVC Phoenix	-0.010514851659536362	0.0207463838160038
MVC Riesbyfe	-0.049010779708623886	0.006829752121120691
MVC Rock	-0.042765405029058456	-0.03890177607536316
MVC Ryu	0.03094935417175293	-0.02806190960109234
MVC Saki	0.0014566880417987704	-0.05089437961578369
MVC Sion	0.006758817937225103	0.00612906739115715
MVC Zangief	-0.015378185547888279	0.004129594191908836
MVC2 Amingo	0.007856919430196285	0.034007854759693146
MVC2 Blackheart	0.00795755535364151	-0.007736267987638712
MVC2 Cable	-0.05050398409366608	-0.053912241011857986
MVC2 Cammy	-0.018091963604092598	-0.005829491652548313
MVC2 Captain America	-0.05813053250312805	0.028772417455911636
MVC2 Colossus	-0.03554004058241844	-0.059759773313999176
MVC2 Cyclops	-0.013242872431874275	0.0030656305607408285
MVC2 Donovan	0.0026084277778863907	-0.030407780781388283
MVC2 Felicia	-0.04604930430650711	0.02021380141377449
MVC2 Gill	0.03241864964365959	-0.051218654960393906
MVC2 Hulk	0.019236456602811813	-0.03316874802112579
MVC2 Hulk EX	-0.01786898449063301	-0.04140258580446243
MVC2 Ibuki	0.0025833812542259693	-0.02221791073679924
MVC2 Omega Red	0.01487705297768116	0.015152405947446823
MVC2 Sentinel	-0.010031290352344513	-0.020037736743688583
MVC2 Servbot	-0.030426189303398132	0.04443030059337616
MVC2 Silver Samurai	0.021743329241871834	-0.004943573847413063
MVC2 Spiral	0.022851552814245224	0.010832590982317924
MVC2 Thanos	-0.0067601753398776054	-0.017201989889144897
MVC2 Venom	-0.0011512801283970475	0.028725640848279
MVC2 War Machine	-0.014304567128419876	0.011915002018213272
MVC2 Wolverine	-0.04699500650167465	-0.03894267976284027
MVC3 Alice Buster	-0.05133312568068504	-0.03245508670806885
MVC3 Ken	-0.004854180850088596	0.019012970849871635
MVC3 Lilith	0.010139851830899715	-0.01140703447163105
MVC3 Norimaro	-0.016721807420253754	0.038787636905908585
MVC3 Ruby Heart	-0.019333206117153168	0.02256857231259346
MvsC2 Vega	0.017796320840716362	0.001194181852042675
Mycale EN1	0.005064766854047775	-0.007590110879391432
Myon Gitsune	-0.012736990116536617	0.06131009757518768
Myon-R	-0.015053841285407543	-0.017261561006307602
Mysterious Budo 0D	0.011007755994796753	-0.04450676962733269
Mysterious Power	-0.027097130194306374	0.013758935034275055
Mystic Gohan HD	-0.011282647028565407	-0.009850569069385529
Mysty Monk Style	0.012620140798389912	0.002385559258982539
N'Doul	-0.02902979589998722	-0.010703143663704395
N-Remilia	-0.02621402032673359	-0.009173166006803513
N. Natsume	0.003722062334418297	0.04205673187971115
N. Sieger	-0.010603254660964012	-0.05230789631605148
Nacht Sieger	-0.011554746888577938	-0.0036785737611353397
Nadja Applefield	-0.04284251108765602	-0.061890557408332825
Nagae Iku	-0.03049543872475624	0.0196889266371727
Nagato Yuki	0.02907426655292511	0.00854531116783619
Nagi	0.03848811239004135	-0.03760167583823204
Nail	0.03789098560810089	0.020044181495904922
Naitou Jr.	0.042195409536361694	0.03413239121437073
Nakoruru	-0.021574895828962326	0.020554421469569206
Nakoruru 119	0.0045533617958426476	0.01948305405676365
Nakoruru FS	0.002817784436047077	-0.04163220524787903
Nakoruru Ibukah	-0.009439066052436829	0.021696409210562706
Nakoruru VS	-0.040546271950006485	0.0178805124014616
Nakoruru-BC	0.003181127831339836	-0.020882850512862206
Nakoruru-S	-0.032425254583358765	-0.029919296503067017
NaLkami	-0.0013800895540043712	-0.027817698195576668
Nameless	-0.029655151069164276	0.017855817452073097
Nameless 2K2UM	0.005311609711498022	-0.025632109493017197
Nameless Archer	0.0024130921810865402	-0.02757803536951542
Namikiyo	0.02133571356534958	0.03181968256831169
Nanashi Kimura	-0.028122389689087868	0.004041076172143221
Nanaya KOF	-0.05135459080338478	-0.023034026846289635
Nanaya Reaver	-0.04834214225411415	-0.0051017883233726025
Nanaya SD	-0.05797763168811798	0.03533805534243584
Nanaya_S	-0.02271299995481968	0.051959358155727386
Nanoha Tsukikage	-0.013808171264827251	-0.011708377860486507
Nao	-0.002183911157771945	0.001009746571071446
Naruto-kun	0.008607324212789536	0.008243254385888577
Nash	0.009914861060678959	0.04229087755084038
Natsuka Fuou	-0.003947903867810965	-0.029453204944729805
Natsume Rin	-0.0004327349888626486	-0.029386190697550774
Natural Miku	-0.02103019319474697	0.04232287406921387
Nay	-0.0015273939352482557	-0.012555541470646858
Naya Tatca Nanafe	-0.07028774172067642	-0.0020149946212768555
Nayu Mizuhara	0.015566801652312279	-0.030043533071875572
Nayuki the Runner	0.027922146022319794	-0.05722150206565857
Nazo	0.031867776066064835	0.014239875599741936
Nazrin	0.004051750525832176	-0.05543467029929161
NBC Aoko	-0.05810564383864403	0.0005564391030929983
NBC Fuuma	-0.0059669846668839455	-0.02684093825519085
NDX Cless	-0.027361292392015457	0.03654967620968819
Neco Chaos Black G666	-0.028909897431731224	-0.0038559194654226303
Neco-Arc Chaos EX	0.011297883465886116	-0.025552166625857353
Neco-Misaka M7	0.03694811835885048	-0.007940270006656647
Necorsair Gunner	0.010042157024145126	-0.007430397439748049
Necro	-0.021951407194137573	0.010102013126015663
Negative Iori	0.0005785666289739311	0.03015037626028061
Neko	-0.01879916898906231	-0.011606079526245594
Nekomo	-0.0006055402336642146	-0.021890470758080482
Nemesis	0.03524414077401161	-0.04914834350347519
Neo	-0.00573038449510932	-0.018777161836624146
Neo Da-Ji	-0.04871863126754761	-0.006771206855773926
Neo Forte DL	-0.03148075193166733	-0.02280878834426403
Neo Geegus WHP	-0.04495283216238022	-0.013693409971892834
Neo Overlord	-0.044418711215257645	0.01762225665152073
Neo Y&M	-0.04780755564570427	0.009812754578888416
NES Mario	-0.00889291800558567	-0.00021710597502533346
NESTS Style Kyo	0.012340519577264786	-0.0372646227478981
Nettou Rugal	-0.010644189082086086	0.0238956306129694
Neva	0.03441695496439934	-0.020687425509095192
New Age King	-0.06245851889252663	0.02104884944856167
New Flamme	0.02307172864675522	-0.013412347994744778
Neyuki	-0.03449075296521187	0.03473440557718277
Nick Commando	0.001194291515275836	0.044300902634859085
Nightmare Geese	-0.0314025916159153	0.026423344388604164
Nightmare of Ruin	0.034874774515628815	-0.033737484365701675
Nike & Kukuri	-0.021701976656913757	0.021368680521845818
Nim Woo	-0.005438135005533695	-0.018977366387844086
Nina HD	-0.02251272462308407	-0.00979529693722725
Nineball-Seraph	-0.007664988748729229	-0.011968533508479595
Ninja Golf	0.017286142334342003	-0.0020261688623577356
Ninja NWA	-0.04407104104757309	-0.017097292467951775
Ninja Slayer BC	-0.03408969193696976	-0.012533153407275677
Ninten	-0.03172212839126587	-0.029917968437075615
Nise Gosei	0.030027085915207863	-0.022175515070557594
Nisego	-0.05856427177786827	0.02085964009165764
Nitori Kawashiro	0.04525576904416084	-0.046443112194538116
NM_K	-0.02788522280752659	0.015153352171182632
No. 140: Kubota	-0.0491337850689888	0.024393966421484947
No. 8	-0.0014863057294860482	0.020414618775248528
Noa MK-I	0.04176047444343567	0.01443528663367033
Nobunaga	-0.003458952298387885	-0.00953077431768179
Nocturne	-0.009139950387179852	0.010255714878439903
Noel	0.043145544826984406	-0.04464899003505707
Noembelu	-0.00816610362380743	-0.010942939668893814
Nogami Aoi	0.016869522631168365	-0.03982539102435112
Nokia 3310	-0.029538271948695183	-0.019051015377044678
Noob Smoke MK1	-0.004433613736182451	-0.006808983627706766
Noriaki Kakyoin	-0.004250642377883196	0.0004916871548630297
Normal Gustab M.	0.026939179748296738	0.03098982572555542
Nrvnqsr Chaos AC	0.05375867709517479	-0.009477939456701279
Nrvnqsr Chaos BD	-0.03193363919854164	-0.02111336588859558
Nu-13	0.006986783351749182	-0.022018056362867355
Nue	0.008875611238181591	-0.007067520637065172
Nue-maten	0.006425939500331879	0.03871001675724983
Nukesaku	-0.0028957799077033997	-0.0394534207880497
Nunuko	0.008371837437152863	-0.024702133610844612
Nyal	0.008052288554608822	-0.03597576916217804
Nyal PoR	-0.01446859072893858	0.03313899412751198
Nyal-CBK	0.02464842051267624	0.02706308662891388
Nyamo	-0.010130618698894978	-0.03263293579220772
Nyarukami Nyuu	-0.01232679933309555	0.013169235549867153
O. Tenho	-0.026646757498383522	0.000380674289772287
O.Zero-Prominence	-0.014481723308563232	-0.02540898695588112
Obelix	-0.00014661840396001935	0.023701027035713196
Oboren	-0.002563710557296872	0.006135830655694008
Oboro Bishamon	-0.038483232259750366	-0.0032853526063263416
Oboro CSX	-0.034085456281900406	0.057611119002103806
Oboromaru	-0.023833194747567177	0.01148870587348938
Odenya Saki	0.015454418025910854	0.0031384285539388657
Ogre	0.008645639754831791	-0.008418763056397438
Ohaou	0.045407164841890335	-0.019331417977809906
Oichi	0.029253646731376648	0.03497958183288574
Okina	0.033127035945653915	-0.03609463572502136
Okita	0.0035903695970773697	-0.022001678124070168
Ol' Style Reimu	-0.018923770636320114	-0.007865466177463531
Old Robo-Ky	0.023263931274414062	0.010418914258480072
Omake	-0.03450630232691765	-0.020495068281888962
Omega Gen	-0.0117281349375844	-0.014296513050794601
Omega Kusanagi	0.01885586977005005	-0.0007016795570962131
Omega Red DL	-0.010448788292706013	-0.030404826626181602
Omega Rugal 2K2	-0.03556917980313301	-0.016439881175756454
Omega Rugal-A	0.02773173712193966	0.02233874797821045
Omega Tiger Woods	-0.018613528460264206	0.017775150015950203
On	-0.0385955385863781	0.009821469895541668
Oni	-0.027642160654067993	0.014983653090894222
Oni-Miko 13	0.03350662440061569	0.009072703309357166
Oni-Yome	-0.013333690352737904	0.0368712954223156
Onii-chan	-0.04187455773353577	0.047795508056879044
Onizuka Komachi	0.045487597584724426	-0.013678813353180885
Onodera Ren	-0.0021438533440232277	0.00840834155678749
Onpu Segawa N	-0.03683178499341011	0.021957099437713623
Oota Kanako	-0.013765581883490086	0.01455239299684763
Ootani Reimu	0.0059320926666259766	-0.02515808306634426
Opera Elmer X	-0.0004484682285692543	-0.0753059834241867
Orc	0.01675104722380638	-0.018627868965268135
Order Sol XIII	-0.007456817664206028	-0.006580744404345751
Ore-sama	-0.027698278427124023	-0.013980885036289692
Original Gale	-0.020677708089351654	-0.004673083778470755
Orochi Akuma	0.022877896204590797	0.01265784166753292
Orochi Ash	-0.032507311552762985	0.03144064173102379
Orochi Chris Z	0.022056644782423973	0.023867832496762276
Orochi Gustab	0.08337786793708801	-0.012977289035916328
Orochi Head	0.049258969724178314	-0.023555157706141472
Orochi Iori KKC	-0.00897331815212965	-0.026583900675177574
Orochi Iori MA	-0.00640150485560298	-0.03231506794691086
Orochi K' MA	-0.03474116325378418	-0.004122716374695301
Orochi Kyo MA	-0.021583212539553642	-0.024200228974223137
Orochi Leona	0.0144340293481946	-0.025255689397454262
Orochi Reichel	0.030672334134578705	-0.02647680789232254
Orochi Shin Akuma	-0.038417164236307144	-0.01682816818356514
Orochi Yashiro	-0.006507711485028267	0.021254628896713257
Orochi Yuyuko	-0.0490931011736393	0.03296589478850365
Osage Akari	0.030952729284763336	-0.025252098217606544
Oshima	-0.05894964560866356	-0.02501765452325344
Ositi	-0.016421400010585785	0.0452570766210556
Ossan	-0.02457827888429165	0.009496698155999184
OST	0.024617696180939674	0.0040275477804243565
Oswald EX	0.023936258628964424	0.026585841551423073
Oswald XI	-0.024934781715273857	-0.00010160013334825635
Otane	0.025023488327860832	-0.008352413773536682
Other Kula	-0.008697147481143475	-0.026882417500019073
Otona Suzu	-0.03160528093576431	-0.03228891268372536
Ottoh	-0.001788274385035038	0.0030160320457071066
Ouroboros	0.011805804446339607	0.03254673629999161
Ouyang Feng	-0.02619687281548977	0.01680898666381836
Owata	-0.034669429063797	-0.026525894179940224
Ox 0D	-0.05497591197490692	0.033441271632909775
O_Flan	-0.006795629393309355	0.008859051391482353
P-Ciel	-0.037966758012771606	0.001735335448756814
P3 Heroine	-0.008015605621039867	-0.001461513340473175
P4U Mai	0.031897954642772675	-0.060592010617256165
Pandon FE	-0.06779933720827103	0.01001704577356577
Pantyhose Taro	0.024066610261797905	-0.021530989557504654
Papillon	-0.043964337557554245	0.01746898889541626
Pasity	0.024052632972598076	0.010818563401699066
Patchouli Kurogane	0.0001232473732670769	0.018758317455649376
Patchouli-G	0.05345025286078453	-0.026022421196103096
Patchouli5	0.02440338395535946	-0.02214248850941658
Patchouli_K	-0.02585059404373169	0.025691412389278412
Patye	-0.011947739869356155	0.004446252249181271
Paula	-0.05646562948822975	-0.038406748324632645
Peketo	0.051037274301052094	-0.031685393303632736
Pepe ROTD	-0.04620370641350746	-0.02616114169359207
Perfecti	-0.05151679366827011	-0.013607979752123356
Person-Lichkeit	0.001799407764337957	-0.020787181332707405
Petra Johanna Lagerkvist	-0.00017425170517526567	-0.011088770814239979
Phage	-0.03247909992933273	0.0075538745149970055
Phoenix Force	-0.019578946754336357	0.006351165473461151
Phoenix MrG	-0.028198903426527977	0.010477828793227673
Pick	0.011369297280907631	-0.0008188781212083995
Pickle	0.01618952676653862	-0.03167609125375748
Pingu	-0.039130162447690964	-0.01877458766102791
Pink Ranger	-5.310774213285185e-06	-0.07886017113924026
Pinocchio Skinfaxi	-0.06430702656507492	-0.019362207502126694
Pipimi	0.0163347776979208	0.01840261183679104
Platonic Twins	0.030726559460163116	-0.031590450555086136
Pocket Zangief	-0.05419793725013733	0.025051971897482872
Pogo	0.017058366909623146	-0.012057974003255367
Pokita	0.0056192572228610516	-0.004464244470000267
Polandball	-0.04823623597621918	0.02285759150981903
Pon	-0.023892909288406372	-0.004064168781042099
Poo	0.022882962599396706	-0.03561778366565704
Poongko's Seth	-0.04389719292521477	-0.040325600653886795
Pop	0.01769031584262848	-0.01958255097270012
Pop AM	-0.02861245721578598	-0.02636251598596573
Popeye X	-0.026926221325993538	-0.030219867825508118
Porky Minch	-0.04760996252298355	-0.030673444271087646
Portgas D. Ace	-0.023866575211286545	-0.01865960843861103
Porygon-Z	0.02829541638493538	-0.0002565692993812263
Potemkin-Ogre	0.012349080294370651	-0.030408229678869247
Pound for Pound R	-0.007146340329200029	0.018856680020689964
Precious Memories	-0.032960329204797745	0.0012076745042577386
