Match ID:173929, Blue: SSFIV Oni (old), Red: Albert Roseman
Match ID:173926, Blue: Fungi, Red: SSFIV Oni (old)
Match ID:173922, Blue: Ren BBB (old), Red: Rydia
Match ID:173919, Blue: Billy Kane, Red: SSFIV Oni (old)
Match ID:173916, Blue: Archetype Sun (old), Red: Goro Daimon
Match ID:173912, Blue: Luke Skywalker, Red: Ren BBB (old)
Match ID:173911, Blue: Ren BBB (old), Red: Tamara NRF
Match ID:173908, Blue: Kim CSX, Red: Archetype Sun (old)
Match ID:173888, Blue: Saitama SD / Zoro, Red: Divekick Nanaya / Idatengu
Match ID:173846, Blue: Cthaat Aquadingan, Red: Archetype Sun (old)
Match ID:173844, Blue: SSFIV Oni (old), Red: Victor Chase
Match ID:173836, Blue: Ren BBB (old), Red: Ninja
Match ID:173835, Blue: Ren BBB (old), Red: Mappy
Match ID:173827, Blue: Tony Won, Red: SSFIV Oni (old)
Match ID:173809, Blue: Aoko BD, Red: Shiki Nanaya AA (old)
Match ID:173803, Blue: Seina, Red: Nyakko (old)
Match ID:173795, Blue: Lord Beerus / PewDiePie, Red: Saitama SD / Zoro
Match ID:173778, Blue: Mister X, Red: Rin Natsume (old)
Match ID:173775, Blue: Jumbo Elephant, Red: Daisy
Match ID:173771, Blue: Rin Natsume (old), Red: Erick
Match ID:173770, Blue: Mario 119 (old), Red: Mister X
Match ID:173749, Blue: Ren BBB (old), Red: D4 Kirby
Match ID:173744, Blue: Archetype Sun (old), Red: Nick Commando
Match ID:173741, Blue: Ultimate Cell, Red: Ren BBB (old)
Match ID:173740, Blue: Iori sh, Red: Ren BBB (old)
Match ID:173733, Blue: Patchouli Kishinami, Red: Archetype Sun (old)
Match ID:173732, Blue: SSFIV Oni (old), Red: Yoshinaka Hinata
Match ID:173729, Blue: SSFIV Oni (old), Red: Rajaa Dhalsim
Match ID:173728, Blue: Ren BBB (old), Red: Doodlebob
Match ID:173697, Blue: Archetype Sun (old), Red: Destrud Nero
Match ID:173658, Blue: Archetype Sun (old), Red: Donaiya
Match ID:173649, Blue: Violent Ken BH, Red: SSFIV Oni (old)
Match ID:173647, Blue: USA Godzilla, Red: Archetype Sun (old)
Match ID:173644, Blue: Ren BBB (old), Red: CVS Zangief
Match ID:173639, Blue: SS3 Youmu, Red: Merkava (old)
Match ID:173634, Blue: Merkava (old), Red: Pocket Lei-Lei
Match ID:173613, Blue: Merkava (old), Red: MVC Hazama
Match ID:173612, Blue: Archetype Sun (old) / Spera, Red: Destrud Yuga
Match ID:173559, Blue: RB2 Joe (dupe), Red: Kira NHK
Match ID:173555, Blue: Ironfist Ryu (old), Red: Rimururu-M
Match ID:173548, Blue: RB2 Joe (dupe), Red: Agni AKOF
Match ID:173540, Blue: Ironfist Ryu (old), Red: Lunaruga
Match ID:173537, Blue: Archetype Sun (old), Red: Daimon Yanagi
Match ID:173531, Blue: M. Bison HD, Red: Merkava (old)
Match ID:173526, Blue: Hamusu, Red: Merkava (old)
Match ID:173525, Blue: Archetype Sun (old), Red: Eins DB
Match ID:173524, Blue: Archetype Sun (old), Red: Mukai ROTD
Match ID:173523, Blue: Sion Eltnam Atlasia SLN (old), Red: Keigo
Match ID:173516, Blue: Merkava (old), Red: Pope Benedict
Match ID:173498, Blue: Li Xiangfei RBT, Red: Sion Eltnam Atlasia SLN (old)
Match ID:173483, Blue: Sandman (old), Red: Mary 02UM
Match ID:173480, Blue: Nair, Red: Sandman (old)
Match ID:173477, Blue: Ninja, Red: Sandman (old)
Match ID:173471, Blue: Orochi KOF-E, Red: Sandman (old)
Match ID:173466, Blue: Scarlet Witch (old), Red: Merkava (old)
Match ID:173465, Blue: Merkava (old), Red: Mariabell Armitage
Match ID:173463, Blue: Remilia (old), Red: Seina
Match ID:173454, Blue: Sion Eltnam Atlasia SLN (old), Red: Kyoko Type P
Match ID:173444, Blue: Sion Eltnam Atlasia SLN (old), Red: Ichigo Kurosaki
Match ID:173441, Blue: Setiawan, Red: Yagami KOF02UM (dupe)
Match ID:173436, Blue: Violent Ken, Red: Merkava (old)
Match ID:173412, Blue: Angelica-sama / Phoenix Wright, Red: Sefu-Len / Miles Edgeworth
Match ID:173408, Blue: Dig Dug / Fygar, Red: Pac-Man (old) / Ghoston
Match ID:173407, Blue: Brook / Phoenix Wright, Red: Boss Nao / Miles Edgeworth
Match ID:173344, Blue: Lx, Red: Gunha (old)
Match ID:173331, Blue: Mai Shiranui, Red: Sion Eltnam Atlasia SLN (old)
Match ID:173325, Blue: Sion Eltnam Atlasia SLN (old), Red: Ironfist Ryu (old)
Match ID:173302, Blue: Raoh Sai ⇒ Botutoki ⇒ S. Jagi ⇒ Savior Kenshiro, Red: T-H-M-A ⇒ Master Geese ⇒ Master Kojiroh ⇒ Master Marco
Match ID:173240, Blue: Juggernaut EX (old), Red: Orochi Iori EX
Match ID:173220, Blue: Noel, Red: Sion Eltnam Atlasia SLN (old)
Match ID:173219, Blue: Kunagi Tenrou (old), Red: Merkava (old)
Match ID:173169, Blue: Lt. Kurosawa, Red: Sion Eltnam Atlasia SLN (old)
Match ID:173167, Blue: Shin Zero, Red: Sion Eltnam Atlasia SLN (old)
Match ID:173165, Blue: SSBB Luigi, Red: Sion Eltnam Atlasia SLN (old)
Match ID:173158, Blue: Colonel Sanders (old), Red: Marisa_K
Match ID:173146, Blue: Merkava (old), Red: Eve
Match ID:173132, Blue: Akiko Minase (old), Red: Lyzer
Match ID:173124, Blue: Retro Suika / Miyako KOF, Red: Light the Hedgehog / Reisen (old)
Match ID:173122, Blue: Shuh ⇒ Saint-of-Silver ⇒ Rei EX (old) ⇒ You are already dead, Red: Juda 31 ⇒ Shin_S ⇒ Jagi-sama ⇒ Kenoh
Match ID:173116, Blue: SD Bluestreak (old) / Cammy_A, Red: Kirito / Terry Rogers 0D
Match ID:173099, Blue: Botutoki, Red: Millarca / Keeper of K
Match ID:173081, Blue: Kazu (old), Red: Kishima Kouma
Match ID:173078, Blue: Piccolo CS ⇒ Grizzly Bear ⇒ Salt Donald, Red: Element -O- ⇒ Cyborg Franky ⇒ Gurora
Match ID:173051, Blue: SF4 Seth (old), Red: AR026-P
Match ID:173008, Blue: Nineball-Seraph ⇒ Lotus Master ⇒ Chaka ⇒ Heavy Rob (dupe), Red: Guile MKII ⇒ Hisui AC ⇒ Eva Beatrice ⇒ Kim
Match ID:173005, Blue: Billy 2K2UM ⇒ Shen XI ⇒ Neo Geegus, Red: Jhun Hoon ⇒ Ash XI ⇒ Mary RBT (old)
Match ID:172988, Blue: Princess Fine / T. Hawk 0D, Red: Psychopath Kyo / W-Seth (old)
Match ID:172982, Blue: Street Fighter is boring you idiots (old), Red: Scizor
Match ID:172963, Blue: Witch Dietlinde Ultimecia, Red: Toki (old)
Match ID:172961, Blue: Erisnomia EX / Suzuki Megumi, Red: S. Saturn / Scarlet Witch (old)
Match ID:172957, Blue: V. Akiha_K (OLD) / Yukari RP, Red: Simple / Baraka MK2
Match ID:172933, Blue: Brook, Red: King of Games, Bitch!
Match ID:172922, Blue: Sharptail ⇒ Tristan ⇒ Cody_A ⇒ Baedal, Red: Android 16 (old) ⇒ Alchemy Man ⇒ Satomi Yajima (old) ⇒ Astaroth
Match ID:172894, Blue: Kyoushirou Senryou NRF ⇒ Fat Albert X ⇒ Kukulkan, Red: CVS Zangief ⇒ Orochi Head (old) ⇒ Sion(COH)
Match ID:172891, Blue: Kakine Teitoku, Red: Jaillance (old)
Match ID:172839, Blue: Kain, Red: Rugal TLE (old)
Match ID:172838, Blue: Kenshiro-HELL, Red: Big Bomberder 0D / Jackie Drunken Fist (old)
Match ID:172781, Blue: Solar' ⇒ Funny Shin ⇒ Amachi (old), Red: O. Kusanagi W.F. ⇒ O. Kusanagi W.F. ⇒ Kung Fu Man
Match ID:172776, Blue: Homer Simpson (dupe), Red: Bowling Ball
Match ID:172770, Blue: Solar' ⇒ Amachi (old) ⇒ Leopardon ⇒ Funny Shin, Red: Leopardon ⇒ Funny Shin ⇒ Solar' ⇒ Amachi (old)
Match ID:172728, Blue: R.A.D., Red: Kudryavka Noumi (old) / Omanyte
Match ID:172722, Blue: Potemkin(AC) ⇒ Omega Shingo ⇒ Hirasaka Hina ⇒ Old Robo-Ky, Red: Angelia P4A (old) ⇒ MVC2 Sonson ⇒ Zero Hotaru ⇒ Dark Arcueid Mk2
Match ID:172720, Blue: Karai TF ⇒ Reisen MB ⇒ Namazu, Red: Krizalid KOFM ⇒ K_Cirno ⇒ Orochi Kyo (old)
Match ID:172702, Blue: Makoto Sawatari (old) / Azurite (old), Red: Dive
Match ID:172693, Blue: Roy Wilson 0D ⇒ Blue Mary ⇒ Flash, Red: Joutenchi Wind (old) ⇒ Shinobu Kawasaki ⇒ Nitori Kawashiro
Match ID:172692, Blue: Tao Jun, Red: Elisabeth Blanctorche XIII (old)
Match ID:172639, Blue: RoBarts, Red: Angelica-sama
Match ID:172636, Blue: Joker Shiki ⇒ Twintail, Red: Chris GB ⇒ Kona-chan (old)
Match ID:172620, Blue: TAS Ken, Red: Amachi (old) / Meikai Shandera
Match ID:172619, Blue: Super Arabian ⇒ Rufus ⇒ Kurippudassu ⇒ MVC Jin Kisaragi, Red: Athena EX ⇒ Serena (old) ⇒ Masako Houjyouin ⇒ Asha RSR
Match ID:172595, Blue: Shuh ⇒ Rei EX (old) ⇒ Saint-of-Silver ⇒ You are already dead, Red: Jagi-sama ⇒ Juda 31 ⇒ Thouther 31 ⇒ Kenoh
Match ID:172589, Blue: Yukihime / Takuan Osho, Red: Mio Sakamoto / Kung Fu Girl KOFM (old)
Match ID:172547, Blue: Rentaro_K (old) / Kurama, Red: Yoriko Yasuzumi
Match ID:172545, Blue: SF3 Urien, Red: Rohan Kishibe (old)
Match ID:172540, Blue: W-Tenko / Orochi Ball, Red: Ayu & Misuzu & Mizuka / Nami
Match ID:172538, Blue: Akiha Vermillion AA (old), Red: Tanuki
Match ID:172537, Blue: Barts ⇒ Hanzou (dupe), Red: Ryoga Hibiki ⇒ MVC Juggernaut (old)
Match ID:172522, Blue: Kill Bill UMA (old), Red: BMG
Match ID:172499, Blue: Evil Miopinja / Ashimiya Yu, Red: V. Akiha_K (OLD) / Yukari RP
Match ID:172488, Blue: Botutoki, Red: DhalsimsS
Match ID:172481, Blue: Botutoki, Red: Unyounyo
Match ID:172469, Blue: Justice(EX), Red: Botutoki
Match ID:172451, Blue: Tasha, Red: Kurenai (old)
Match ID:172447, Blue: K_May Lee / Asuka KOFM (dupe), Red: Jage
Match ID:172443, Blue: Dokuo, Red: Fiona Mayfield (old)
Match ID:172406, Blue: Juri QYC / Deluxe Lucia Fernandez (old), Red: Mio Sakamoto / Kung Fu Girl KOFM (old)
Match ID:172354, Blue: Josuke Joestar, Red: G-Rugal @nd
Match ID:172351, Blue: Android 16 (old), Red: F_Weiss
Match ID:172342, Blue: Neko ⇒ Shiena Bee ⇒ Calnarsa (old) ⇒ Sanae AC, Red: Tung Fu Rue ⇒ Robo-Jam ⇒ Sean DB ⇒ Detton
Match ID:172331, Blue: Sephiroth / Cloud Strife (old), Red: PewDiePie / Lord Beerus
Match ID:172325, Blue: Thor (old) ⇒ Spiderman ⇒ Flash ⇒ Batman, Red: Saitama SD ⇒ Lord Beerus ⇒ Greninja ⇒ Zoro
Match ID:172304, Blue: Deluxe Lucia Fernandez (old), Red: Miyako Rock Style
Match ID:172280, Blue: Guile Custom ⇒ Master Gen ⇒ Takuan Osho ⇒ Rocket Tank, Red: Terraformer (old) ⇒ Ikemen ⇒ SFEX Alpha Sakura ⇒ Bison
Match ID:172278, Blue: Judgement JJBA ⇒ Mike ⇒ Classic Wagyan, Red: Zukkoke-Iori ⇒ Kurenai (old) ⇒ He-man (old)
Match ID:172266, Blue: Divine Skullomania (old), Red: MVC Juggernaut (old)
Match ID:172225, Blue: Neo Geegus, Red: Rugal TLE (old)
Match ID:172211, Blue: Valdoll, Red: RB2 Laurence (dupe)
Match ID:172180, Blue: Irori, Red: Ika Musume (old)
Match ID:172155, Blue: Dark Donald, Red: Amachi (old)
Match ID:172145, Blue: Kurumi EX ⇒ Komachi Onozuka ⇒ Lety EX (dupe), Red: Kisarah XIII ⇒ Yin Yin ⇒ Fei Long 0D
Match ID:172139, Blue: Kurumi EX ⇒ Komachi Onozuka ⇒ Lety EX (dupe), Red: Potemkin-Ogre ⇒ Youmu Konpaku ⇒ Pupa ROTD
Match ID:172136, Blue: Pepe ROTD ⇒ Toyotomi Hideyoshi ⇒ Juda (old), Red: Servant Assassin ⇒ Ja-koh ⇒ Hong Meiling
Match ID:172131, Blue: Kitsune (old), Red: Genkai Shihan
Match ID:172123, Blue: Makoto Sawatari (old), Red: God Tewi
Match ID:172113, Blue: Kyouken Wakamoto (old) / Shizumaru LB2 (old), Red: Senya Fieya / High Speed Mario
Match ID:172100, Blue: Siteittene! / White (dupe), Red: Yamazaki
Match ID:172085, Blue: Dark Bolt (old), Red: Riesz SD3
Match ID:172082, Blue: G-Tenko, Red: Amachi (old)
Match ID:172069, Blue: Satuzinki NES Mario, Red: Amachi (old)
Match ID:172067, Blue: Amachi (old), Red: Stretchy Limbs
Match ID:172064, Blue: Athena-K, Red: Amachi (old)
Match ID:172059, Blue: Amachi (old), Red: Suika-pon
Match ID:172051, Blue: Botutoki, Red: Stretchy Limbs
Match ID:172048, Blue: Flamme(S), Red: Amachi (old)
Match ID:172034, Blue: Kaede KOFM, Red: Master Mechanical Mizuchi (old)
Match ID:172004, Blue: Jackie Drunken Fist (old), Red: Marilyn-N
Match ID:171989, Blue: Zelos, Red: Antman (old)
Match ID:171982, Blue: Itabashi Wataru / Mature KOF-E, Red: Light the Hedgehog / Reisen (old)
Match ID:171981, Blue: Retro Suika / Miyako KOF, Red: Juri QYC / Deluxe Lucia Fernandez (old)
Match ID:171974, Blue: Sub-Zero MK1 / Perfect Tensai, Red: SD Bluestreak (old) / Cammy_A
Match ID:171971, Blue: Azurite (old) ⇒ Phantom Ken, Red: The Goenitz Experience 2015 ⇒ Guldin
Match ID:171969, Blue: Rainbow Meiling ⇒ Absolute White Len, Red: Azurite (old) ⇒ Phantom Ken
Match ID:171966, Blue: Fuuko ⇒ Luthild, Red: Azurite (old) ⇒ Phantom Ken
Match ID:171960, Blue: Tenshi Baiken ⇒ Joker-P, Red: Azurite (old) ⇒ Phantom Ken
Match ID:171953, Blue: The Goenitz Experience 2015 ⇒ Guldin, Red: SSF2X Gouki ⇒ Toki (old)
Match ID:171948, Blue: Potemkin ⇒ Serious Kula, Red: Azurite (old) ⇒ Phantom Ken
Match ID:171935, Blue: Veku, Red: Kurenai (old)
Match ID:171913, Blue: Vanilla H ⇒ Dragon Edition Ken ⇒ Dr. Yang (old), Red: Sniper ⇒ Sean ⇒ General_L
Match ID:171909, Blue: Izumi Konata ⇒ Krizalid_T, Red: Jin bros ⇒ Brook
Match ID:171908, Blue: Storm Owl ⇒ Demitri, Red: Fat Buu ⇒ Dreamform Sula (old)
Match ID:171907, Blue: Nyakko (old), Red: Lucifer
Match ID:171893, Blue: Jin YYH ⇒ Hotaru XI ⇒ Mimic-S ⇒ Chester Cheetah, Red: MVC Mr. Fantastic ⇒ W-Seth (old) ⇒ Lyzer ⇒ Okubo Kumi (old)
Match ID:171885, Blue: Rajaa Riesbyfe / Char's Zaku, Red: S. Saturn / Scarlet Witch (old)
Match ID:171868, Blue: Chelnov ⇒ Elpis ⇒ Ryoko Kano ⇒ Sledge, Red: Cyborg D-9F 0D ⇒ Lety EX (dupe) ⇒ Shiranui Mai XIII ⇒ M. Bison SVC
Match ID:171861, Blue: Cyborg D-9F 0D ⇒ Lety EX (dupe) ⇒ Shiranui Mai XIII ⇒ M. Bison SVC, Red: Papillon ⇒ Sonia ROTD ⇒ Shen XIII ⇒ Akiha-PM
Match ID:171860, Blue: Chelnov ⇒ Elpis ⇒ Ryoko Kano ⇒ Sledge, Red: Akane Inuwaka EX (old) ⇒ Hakurou-tengu ⇒ Soul Aino ⇒ Kobuta
Match ID:171852, Blue: Chang Koehan KOF02UM ⇒ Doppo Orochi ⇒ Malin (dupe) ⇒ Remilia Burgundy, Red: HakoLen-SBS ⇒ Rera SS5SP ⇒ Nay ⇒ Ibuki Toranoo
Match ID:171846, Blue: Pogo ⇒ Marilyn-N ⇒ Kohaku SD ⇒ Shimo 2K2UM, Red: Cyborg D-9F 0D ⇒ Lety EX (dupe) ⇒ Shiranui Mai XIII ⇒ M. Bison SVC
Match ID:171845, Blue: Akane Inuwaka EX (old) ⇒ Hakurou-tengu ⇒ Soul Aino ⇒ Kobuta, Red: Junichi ⇒ Moriya Minakata ⇒ Ghetto Warmachine ⇒ Clippit
Match ID:171834, Blue: Asagi (old) / Kamen Rider Decade2, Red: Kanako Hosokawa / EX Keine
Match ID:171821, Blue: RB2 Laurence (dupe), Red: NES Mario
Match ID:171798, Blue: EB Frieza ⇒ BSB Dark Samus ⇒ Rui Yin (old), Red: Giygas ⇒ Skaxl Roa ⇒ Death
Match ID:171797, Blue: Meikai Shandera, Red: Chopper
Match ID:171794, Blue: Lin, Red: 4th Jotaro (old)
Match ID:171792, Blue: Ronald McDonald / Colonel Sanders (old), Red: Red-Eyes Darkness Metal Karin / Robo-Jam
Match ID:171747, Blue: Orochi Kyo (old), Red: UMVC Gouki
Match ID:171716, Blue: Orochi Kyo (old), Red: Garner
Match ID:171706, Blue: The Lad, Red: Nyarukami Nyuu (old)
Match ID:171701, Blue: K9999 2K2UM, Red: Orochi Kyo (old)
Match ID:171700, Blue: Saikyo Cirno, Red: Blackheart (old)
Match ID:171695, Blue: Blackheart (old), Red: EX Snow
Match ID:171685, Blue: Juda (old), Red: Harman
Match ID:171674, Blue: Makoto Sawatari (old), Red: Naruto-kun
Match ID:171668, Blue: Momiji Inubashiri (old), Red: 02
Match ID:171662, Blue: Andore Jr. (old), Red: Rugal ROTD
Match ID:171657, Blue: Pielle Montario / White Buffalo (old), Red: Geese Howard D4 / General M. Bison
Match ID:171656, Blue: Aeon the Half Cyberhedgehog / Andore Jr. (old), Red: Epic Tails / Rugal ROTD
Match ID:171650, Blue: Buzz Lightyear (old) / Buzz Lightyear (old), Red: Bender
Match ID:171649, Blue: Shuh ⇒ Rei EX (old) ⇒ Saint-of-Silver ⇒ You are already dead, Red: Thouther 31 ⇒ Jagi-sama ⇒ Juda 31 ⇒ Kenoh
Match ID:171648, Blue: Colonel Sanders (old) ⇒ Santa Witch ⇒ Arabia Fats ⇒ Sledge, Red: SF3 Ryu ⇒ Mary RBT (old) ⇒ Bernkastel ⇒ Kyo KOFM
Match ID:171646, Blue: SF3 Ryu ⇒ Mary RBT (old) ⇒ Bernkastel ⇒ Kyo KOFM, Red: Axel Hawk ⇒ Future Gohan ⇒ Yuugi-E ⇒ SF3 Chun-Li
Match ID:171645, Blue: Colonel Sanders (old) ⇒ Santa Witch ⇒ Arabia Fats ⇒ Sledge, Red: Konata Izumi ⇒ Shanghai ⇒ Saki ⇒ Ecila
Match ID:171643, Blue: Elsa Guilty Gear ⇒ Birdie ⇒ Maxima ⇒ Moriya Yae, Red: SF3 Ryu ⇒ Mary RBT (old) ⇒ Bernkastel ⇒ Kyo KOFM
Match ID:171641, Blue: Colonel Sanders (old) ⇒ Santa Witch ⇒ Arabia Fats ⇒ Sledge, Red: Ren (old) ⇒ Evil Zodiac ⇒ Toa Mata ⇒ Kuebiko
Match ID:171638, Blue: GG-Wind ⇒ Wai ⇒ Shiranui Mai XIII ⇒ Sakura 98, Red: SF3 Ryu ⇒ Mary RBT (old) ⇒ Bernkastel ⇒ Kyo KOFM
Match ID:171634, Blue: Ren (old) ⇒ Evil Zodiac ⇒ Toa Mata ⇒ Kuebiko, Red: Elion ⇒ Assassin Cross ⇒ Kazu (old) ⇒ Shadow Dio
Match ID:171633, Blue: Colonel Sanders (old) ⇒ Santa Witch ⇒ Arabia Fats ⇒ Sledge, Red: Komachi Onozuka ⇒ SF3 Ken ⇒ Wind CI ⇒ Sheep the Royal 0D
Match ID:171628, Blue: Rage Rock ⇒ Ossan ⇒ Dokuro-chan ⇒ Toki Hakurei (old), Red: Moriya Yae -N- ⇒ Freedom Gundam EX ⇒ Black Princess Tohka ⇒ Nazuna Inuwaka
Match ID:171627, Blue: Zoro, Red: Spada
Match ID:171622, Blue: Cure Bloom ⇒ Kyoso ⇒ Vega (old) ⇒ Juda 31, Red: Hybrid ⇒ Heavy D! ROTD ⇒ MVC Nanase ⇒ Kohaku SD
Match ID:171604, Blue: Dragon Rider ⇒ RB2 Billy (dupe) ⇒ Ralf SK ⇒ Kano Kirishima, Red: Victor ⇒ Ryoko Kano ⇒ Saojin ⇒ Ryo 98
Match ID:171600, Blue: Hybrid ⇒ Lucina (old) ⇒ Ringo Aomori, Red: Yusha30 ⇒ Haohmaru SS5SP ⇒ Adon 0D
Match ID:171595, Blue: Meikai Shandera ⇒ Dr. Yang (old) ⇒ Rock-Impact ⇒ Master Chris, Red: Nanaya Kamen ⇒ MvsC2 Silver Samurai ⇒ King Leo ⇒ Justice GG1
Match ID:171578, Blue: S-Yuuka / Big Bomberder 0D, Red: Pielle Montario / White Buffalo (old)
Match ID:171572, Blue: Shuh ⇒ Rei EX (old) ⇒ Saint-of-Silver ⇒ You are already dead, Red: Thouther 31 ⇒ Jagi-sama ⇒ Juda 31 ⇒ Kenoh
Match ID:171564, Blue: Snow Knight / Burai Yamamoto (old), Red: MVC Strider Hiryu / Ice Climber
Match ID:171558, Blue: Shermie, Red: Snow Knight / Burai Yamamoto (old)
Match ID:171550, Blue: Dougster 0D, Red: Servant Rider (old)
Match ID:171546, Blue: White Len AC, Red: Schlussel (old)
Match ID:171531, Blue: Honda Asuka, Red: Rentaro_K (old)
Match ID:171508, Blue: Marisa Masters, Red: MVC2 Unknown (old)
Match ID:171506, Blue: Zweizergain ⇒ Prince Diamond, Red: Shingo Yabuki (old) ⇒ Luke Skywalker
Match ID:171504, Blue: Akane Inuwaka EX (old), Red: King of Kings S
Match ID:171490, Blue: G-Hamster, Red: Yamame / Joutenchi Wind (old)
Match ID:171480, Blue: Telesdon, Red: Yamame / Joutenchi Wind (old)
Match ID:171478, Blue: Nanoha XP, Red: RB2 Duck King (dupe) / Lina
Match ID:171469, Blue: Mizuki EX, Red: Youmu Mikage / Jaillance (old)
Match ID:171461, Blue: Agni AKOF ⇒ Mictlan Excessive, Red: Gloria ⇒ Chopper
Match ID:171450, Blue: Perfecti ⇒ Big Volfogg ⇒ Azusa (old), Red: Bubba ⇒ Phoenix Force ⇒ W-King Lion
Match ID:171433, Blue: Golem, Red: Damian Shade (old)
Match ID:171429, Blue: Mithra MA ⇒ Igniz ⇒ Trishula, Dragon of the Ice Barrier ⇒ Thermia, Red: I-CFFF-SERRE ⇒ Saibamen ⇒ MVC Cody (old) ⇒ Brain Battler
Match ID:171418, Blue: V. Akiha_K (OLD) / Yukari RP, Red: DQ3 / Gilgamesh
Match ID:171410, Blue: XStranger / Infinite Blanka (old), Red: Death Black Shot / MVC Rogue
Match ID:171384, Blue: Uzuki Shimamura GF ⇒ Telette ⇒ Terry Bongaro, Red: Curse Head ⇒ Sanzou Kongoumaru (old) ⇒ Shiki Nanaya AA (old)
Match ID:171363, Blue: Juda (old) / Yuki A., Red: Ultraman Tarou
Match ID:171336, Blue: Blanka 0D / Rencyon, Red: Mio Sakamoto / Kung Fu Girl KOFM (old)
Match ID:171326, Blue: Pielle Montario / White Buffalo (old), Red: Kensuke Kudou 0D / Anaroguma
Match ID:171297, Blue: Weiss Guilty Gear, Red: Mizuka Nagamori (old)
Match ID:171292, Blue: Reiki ⇒ Yuuki Yuuna (old), Red: Geese Howard RBT ⇒ Zeorymer
Match ID:171288, Blue: Kenshi ⇒ Kim Hoon ⇒ Adler EN1, Red: Yayoi (old) ⇒ Hauzer EX ⇒ Wraith 0D
Match ID:171235, Blue: Nrvnqsr Chaos AA (old), Red: Mike Tyson IWBTG
Match ID:171226, Blue: Nrvnqsr Chaos AA (old), Red: Dhalsims
Match ID:171190, Blue: Shaq ⇒ Buzz Lightyear (old), Red: GG-Wind ⇒ Aiolia
Match ID:171185, Blue: Luthild ⇒ Ryu-C ⇒ Gold Krauser (dupe), Red: Vegeta-ST ⇒ Ky(AC) ⇒ Chiel
Match ID:171173, Blue: Missile Waifu Yueng, Red: Toki (old)
Match ID:171160, Blue: Kyle the Squirtle ⇒ Hyper Captain Commando ⇒ Buzz Lightyear (old), Red: Super Goku ⇒ Rain Fort ⇒ Asha RSR
Match ID:171128, Blue: Boggy, Red: Akane Inuwaka EX (old)
Match ID:171126, Blue: Carol Tea, Red: Yayoi (old)
Match ID:171124, Blue: Akane Inuwaka EX (old), Red: Talonarten
Match ID:171120, Blue: Joe Higashi SK, Red: Yayoi (old)
Match ID:171107, Blue: Luffy, Red: Yukkuri Siteittene!
Match ID:171068, Blue: Koiti Hirose, Red: Toushin (old)
Match ID:171066, Blue: Kyle the Squirtle ⇒ Hyper Captain Commando ⇒ Buzz Lightyear (old), Red: Mary Deiyon ⇒ Hikkoshi Baba ⇒ Classic Wagyan
Match ID:171063, Blue: Pielle Montario / White Buffalo (old), Red: Rainbow Dash / Flash
Match ID:171058, Blue: Saint-of-Silver ⇒ Shuh ⇒ Rei EX (old) ⇒ You are already dead, Red: Juda 31 ⇒ Thouther 31 ⇒ Shin_S ⇒ Kenoh
Match ID:171053, Blue: Kyle the Squirtle ⇒ Hyper Captain Commando ⇒ Buzz Lightyear (old), Red: Divekick Doom ⇒ Down ⇒ Don't worry... These Pizzas are in Good Hands
Match ID:171026, Blue: Ange (old), Red: Multi-Mongori
Match ID:171010, Blue: Leonhalt Domador / Rei Ayanami, Red: Croket / Mai (dupe)
Match ID:170975, Blue: Shannon ⇒ Cirno Brando ⇒ Jailbot ⇒ MVC Bang Shishigami, Red: MVC Nu-13 ⇒ Yuuri Kureo Type F ⇒ Metalslime (old) ⇒ Paul
Match ID:170954, Blue: Jibber ⇒ Lumina ⇒ Ryumaou ⇒ Arima Meiling EX, Red: Lin ROTD ⇒ Big Bear ⇒ Jade MK2 ⇒ Osama Bin Laden
Match ID:170952, Blue: Lin ROTD ⇒ Big Bear ⇒ Jade MK2 ⇒ Osama Bin Laden, Red: Mugetsu ⇒ Yamame ⇒ h_Mokou ⇒ Minagi Tohno
Match ID:170949, Blue: Another Blood A ⇒ ZZ-Gundam ⇒ Abyss Form 1 ⇒ E-Jessica, Red: Lin ROTD ⇒ Big Bear ⇒ Jade MK2 ⇒ Osama Bin Laden
Match ID:170944, Blue: Super Yuri ⇒ Nakoruru-BC ⇒ Meiya ⇒ Iku_T, Red: Lin ROTD ⇒ Big Bear ⇒ Jade MK2 ⇒ Osama Bin Laden
Match ID:170939, Blue: Go Badaa Ba ⇒ Laguna ⇒ Schlussel (old) ⇒ Prince Goldrush, Red: CCReimu ⇒ High Sakuya ⇒ Akatsuki-ABK ⇒ Sanae_K
Match ID:170933, Blue: Warcueid ⇒ Liu Kang MK1 ⇒ Saibamen ⇒ Satomi Yajima (old), Red: Sazabi ⇒ Mai Tsurugino ⇒ Sakuya EX ⇒ Syuzo Matsuoka
Match ID:170881, Blue: V. Akiha_K (OLD) / Yukari RP, Red: D'Raven / Hanna
Match ID:170879, Blue: Divekick Nanaya, Red: Shiki Nanaya AA (old)
Match ID:170876, Blue: Kula Diamond / Cold Dream, Red: Pielle Montario / White Buffalo (old)
Match ID:170828, Blue: Digiko / Buzz Lightyear (old), Red: Di Gi Charat / SF4 Juri
Match ID:170810, Blue: Divine Skullomania (old), Red: Medama Oyaji
Match ID:170802, Blue: Dash-HELL, Red: Hisui AA (old) / Schwartzenguard
